208,538674.52069,1455454.09790,679.84453,TOEWALL
209,538670.92152,1455453.61046,679.76816,TOEWALL
210,538662.31261,1455455.09383,679.53642,TOEWALL
211,538653.38135,1455460.16256,679.55512,TOEWALL
212,538649.28138,1455467.25121,679.73690,TOEWALL
213,538645.14048,1455478.04605,679.57204,TOEWALL
214,538643.45736,1455483.78895,679.67865,TOEWALL
215,538633.37879,1455492.89391,679.78461,TOEWALL
216,538624.61148,1455503.68272,679.56398,TOEWALL
217,538618.21556,1455518.47599,680.51390,TOEWALL
218,538617.62726,1455536.14196,679.86423,TOEWALL
219,538622.48465,1455545.69345,680.37390,TOEWALL
220,538641.46858,1455566.23249,682.08457,TOEWALL
221,538639.19923,1455570.24392,682.12007,TOEWALL
222,538639.60863,1455572.14735,682.17619,TOEWALL
223,538630.34319,1455580.76468,681.37006,TOEWALL
224,538634.30220,1455492.08200,680.55861,STEPS
225,538637.44138,1455489.90961,680.54787,STEPS
226,538636.87258,1455489.20122,679.93052,
227,538636.39962,1455488.35603,679.64009,STEPS/SW
228,538637.18410,1455487.68668,679.61228,SW
229,538627.36456,1455474.44730,679.28974,SW
230,538627.04044,1455473.16377,679.31806,SW-M
231,538627.65456,1455471.67941,679.31594,SW
232,538635.37209,1455461.92121,679.32791,SW
233,538639.58131,1455458.34982,679.33287,SW
234,538648.64437,1455453.60771,679.25775,SW
235,538672.09496,1455444.02834,679.76453,SW
236,538686.65833,1455438.73456,680.08058,SW
237,538694.22542,1455434.49189,680.27784,SW
238,538700.53228,1455423.74352,680.61655,SW
239,538708.35812,1455395.54305,680.68243,SW
240,538710.03877,1455384.30121,680.36222,SW
241,538709.71168,1455372.66698,680.14934,SW
242,538703.67336,1455339.21889,679.26390,SW
243,538696.90888,1455305.59444,678.28295,SW
244,538693.94481,1455295.86772,678.03398,SW
245,538689.45044,1455288.25511,677.87846,SW
246,538690.25235,1455287.63228,677.84764,SW
247,538690.58705,1455285.26256,677.92503,SW
248,538693.95506,1455282.69501,678.00551,SW
249,538683.08116,1455265.45842,677.63860,SW
250,538678.72032,1455267.59084,677.53424,SW
251,538677.04439,1455267.16641,677.46189,SW
252,538676.19362,1455267.80749,677.40393,SW
253,538651.37710,1455231.43960,677.40159,SW
254,538653.20920,1455234.92783,677.43426,SW
255,538649.12911,1455239.34073,677.31522,SW
256,538660.27781,1455255.58188,677.16312,SW
257,538670.90617,1455270.66592,677.48829,SW
258,538687.52811,1455296.54840,677.78616,SW
259,538689.55339,1455300.65141,678.14612,SW
260,538690.82519,1455308.42134,678.16835,SW
261,538689.13589,1455314.16543,678.17724,SW
262,538636.13665,1455303.20693,678.03669,BB COURT
263,538630.12057,1455364.65401,678.32327,BB COURT
264,538657.35904,1455367.46274,678.56540,BB COURT
265,538657.12916,1455373.14154,678.71677,BB COURT
266,538666.69945,1455373.96869,678.84181,BB COURT
267,538667.28258,1455368.33154,678.69942,BB COURT
268,538677.81843,1455369.34482,678.77509,SW
269,538683.69037,1455369.86906,678.82571,SW
270,538691.59563,1455314.94246,678.14683,SW
271,538693.35351,1455317.66706,678.35331,SW
272,538703.81393,1455373.46694,680.11635,SW
273,538704.10513,1455384.24343,680.11291,SW
274,538702.51853,1455394.24987,680.64156,SW
275,538699.92488,1455404.47976,680.61723,SW
276,538698.51561,1455405.29824,680.52037,SW
277,538697.03634,1455404.40082,680.38099,SW
278,538688.93718,1455389.75186,679.80809,SW
279,538685.11978,1455380.78908,679.07418,SW
280,538679.57654,1455382.90436,679.13917,SW
281,538683.62337,1455392.39107,679.77981,SW
282,538696.51698,1455416.57856,680.55502,SW
283,538691.16153,1455429.11290,680.36965,SW
284,538684.36241,1455433.27415,680.02736,SW
285,538640.69677,1455450.89906,679.30620,SW
286,538637.30012,1455433.99220,678.13950,YI
287,538681.08446,1455562.01658,690.05884,BC
288,538647.47972,1455600.25321,690.57130,BC
289,538697.55458,1455542.64095,689.95467,BC
290,538699.62988,1455538.12252,689.23940,CB
291,538706.16189,1455532.43706,689.88036,BC
292,538734.64024,1455497.92236,689.81324,BC
293,538612.48505,1455383.98691,678.48203,TOE
294,538610.57997,1455376.37767,677.98261,TOE
295,538619.24441,1455392.35209,678.83794,TOE
296,538631.10720,1455393.07599,678.77370,TOE
297,538646.10389,1455391.85784,679.23789,TOE
298,538656.59938,1455395.15565,679.52416,TOE
299,538670.97827,1455405.34657,679.69280,TOE
300,538678.67420,1455400.87858,679.82596,TOE
301,538682.87930,1455392.36382,679.66555,TOE
302,538676.40431,1455377.64064,679.09218,TOE
303,538645.31435,1455374.81377,678.77472,TOE
304,538627.31393,1455371.66583,678.24297,TOE
305,538617.10582,1455371.70420,677.95433,TOE
306,538625.08844,1455382.30774,680.96579,TOP
307,538648.78198,1455383.81289,681.35021,TOP
308,538667.19585,1455388.89623,682.07791,TOP
309,538693.29319,1455347.36697,679.71980,TOP
310,538656.85986,1455336.52001,678.26898,GS
311,538694.69580,1455361.49429,681.11190,TOP
312,538695.69108,1455375.36547,681.55801,TOP
313,538697.12461,1455388.75342,681.16790,TOP
314,538553.35010,1455402.63394,677.96393,TOP
315,538553.33066,1455402.63773,677.95834,SW
316,538531.32578,1455388.50916,677.98904,SW
317,538517.30356,1455376.38975,678.97616,GZBO
318,538530.18184,1455385.20834,678.05333,GZBO
319,538518.06746,1455359.25019,678.93754,GZBO
320,538533.20819,1455351.76631,677.77101,GZBO
321,538531.39306,1455385.61497,677.95122,GZBO
322,538533.31245,1455348.79297,677.64192,SW
323,538546.45048,1455378.01824,677.69783,GZBO
324,538547.57198,1455360.72656,677.50733,GZBO
325,538549.48148,1455340.36073,677.15467,GZBO
326,538549.00710,1455378.62050,677.60890,MH
327,538548.13247,1455337.58832,677.10198,SW
328,538549.19006,1455337.05910,676.90623,SW
329,538548.74955,1455335.80936,676.90792,SW
330,538519.24145,1455330.81754,678.98323,SW
331,538502.72828,1455324.36099,680.37337,SW
332,538493.88613,1455310.62660,681.59462,SW
333,538488.85159,1455290.48162,683.01498,SW
334,538485.79864,1455288.62394,683.67867,SW
335,538477.37243,1455301.41880,685.06281,SW
336,538472.65896,1455310.16055,685.87161,SW
337,538463.08046,1455336.97761,687.92372,SW
338,538470.39934,1455315.26552,685.95816,SW
339,538459.33011,1455377.90868,690.77863,SW
340,538458.67986,1455388.32360,691.02231,SW
341,538454.23421,1455406.01970,692.01781,SW
342,538445.19487,1455437.41579,693.25879,SW
343,538434.73063,1455460.10603,694.73859,SW
344,538425.06960,1455464.79165,695.22134,SW
345,538431.43086,1455453.75631,694.48089,SW
346,538435.80971,1455445.51907,694.17928,SW
347,538438.13354,1455439.76239,693.62429,SW
348,538450.30378,1455397.29724,691.80707,SW
349,538451.90769,1455387.87816,691.21461,SW
350,538451.30581,1455376.47685,690.81281,SW
351,538455.96004,1455333.45433,687.85321,SW
352,538461.16957,1455316.77598,686.46181,SW
353,538468.34236,1455301.23678,685.50123,SW
354,538474.68481,1455291.23829,684.53393,SW
355,538482.27996,1455278.72520,683.79315,SW
356,538482.57723,1455266.80914,684.21382,SW
357,538480.63254,1455260.71818,684.76920,SW
358,538479.16134,1455253.74733,684.98893,SW
359,538488.58534,1455256.80854,684.72506,SW
360,538494.94590,1455282.08697,683.15653,SW
361,538501.61726,1455308.93486,681.51699,SW
362,538507.03021,1455317.57916,680.53052,SW
363,538512.86260,1455321.05814,679.75657,SW
364,538514.44106,1455321.66296,679.49129,SW
365,538550.74400,1455327.92580,676.93545,SW
366,538550.55518,1455328.90440,676.76438,SW
367,538512.39177,1455329.48726,680.73404,TOPWALL
368,538511.71519,1455332.78964,682.16546,TOPWALL
369,538509.76118,1455345.28353,682.06957,TOPWALL
370,538503.37048,1455390.05865,682.30128,TOPWALL
371,538502.02462,1455414.56777,682.27613,TOPWALL
372,538499.19508,1455438.35926,682.19730,TOPWALL
373,538494.94263,1455463.49287,682.10101,TOPWALL
374,538493.36222,1455484.44455,682.38433,TOPWALL
375,538494.41543,1455498.81895,682.52060,TOPWALL
376,538494.65304,1455498.62976,680.08937,TOEWALL
377,538493.63104,1455472.16238,680.28390,TOEWALL
378,538499.32220,1455439.38146,680.05653,TOEWALL
379,538501.72466,1455440.38821,583.02092,FH
380,538502.27820,1455410.38105,680.40220,TOEWALL
381,538503.80888,1455389.51041,680.43495,TOEWALL
382,538507.15034,1455363.61305,679.94057,TOEWALL
383,538511.57459,1455335.06793,680.95643,TOEWALL
384,538528.02694,1455340.12206,679.54018,GS
385,538488.51693,1455327.71541,684.43390,GS
386,538495.98809,1455324.90026,683.15216,GS
387,538484.48809,1455363.16993,685.58468,GS
388,538487.92236,1455305.92484,684.33614,GS
389,538478.14148,1455305.80360,685.86397,GS
390,538476.77021,1455418.54270,686.09642,GS
391,538468.00267,1455337.32740,688.07489,GS
392,538466.45356,1455479.63551,689.03554,GS
393,538525.82538,1455402.86126,678.66420,GS
394,538516.38223,1455489.11101,678.94326,GS
395,538542.45557,1455469.82818,678.26764,YI
396,538521.55233,1455447.64036,678.75693,GR
397,538561.32908,1455432.32748,678.63970,LP
398,538564.10044,1455462.71652,678.99730,VBALL
399,538570.81565,1455403.87120,678.47177,VBALL
400,538600.32435,1455470.31338,679.15529,VBALL
401,538612.50631,1455419.13795,678.77240,VBALL
402,538672.79229,1455445.88466,679.51259,LP
403,538591.36837,1455368.38364,677.40554,GR
404,538655.41962,1455422.34631,679.18997,GR
405,538682.34558,1455416.43492,680.07729,GR
406,538559.25879,1455402.42206,677.82117,SW
407,538563.10516,1455336.35427,676.83011,SW
408,538565.95687,1455336.28549,677.06369,SW
409,538564.61806,1455338.33365,676.28107,WELL
410,538566.24039,1455300.35444,676.57671,SW
411,538564.87927,1455257.77064,675.93440,SW
412,538563.45779,1455251.34884,675.76878,SW
413,538561.10668,1455246.84048,675.57104,SW
414,538550.63412,1455235.00119,675.58622,SW
415,538556.57500,1455287.02652,676.18695,SW
416,538557.45437,1455326.24008,676.82081,SW
417,538556.48290,1455328.52856,676.78034,SW
418,538553.66479,1455329.48836,676.87051,SW
419,538590.42481,1455299.89892,676.36271,GR
420,538587.23293,1455256.47629,676.16508,GS
421,538634.03407,1455282.18479,676.82639,GS
422,538596.90299,1455240.43870,677.34691,TOP
423,538615.43494,1455252.96191,678.36718,TOP
424,538635.36091,1455255.19220,678.65280,TOP
425,538655.36690,1455256.63275,677.18534,TOE
426,538625.77037,1455271.32191,676.69491,TOE
427,538593.71114,1455259.11589,676.27267,TOE
428,538568.59921,1455244.76657,675.45930,DI
429,538748.36238,1455481.70865,695.00835,EP
430,538762.99574,1455464.41523,694.99724,EP
431,538760.95698,1455454.70527,695.00852,EP
432,538751.14037,1455415.56015,693.45853,EP TOP
433,538741.51286,1455372.32618,692.76194,EP TOP
434,538734.11819,1455340.18812,692.00614,EP TOP
435,538726.36400,1455303.19344,691.37858,EP TOP
436,538721.97667,1455280.52260,691.03660,EP TOP
437,538718.65098,1455252.08722,690.71944,EP TOP
438,538721.21734,1455207.73008,689.75566,EP TOP
439,538686.97674,1455220.68509,683.07770,TOE
440,538694.40588,1455261.78595,683.00956,TOE
441,538699.70627,1455284.46962,683.43470,TOE
442,538708.21481,1455338.64341,684.50381,TOE
443,538716.96574,1455378.31724,685.14285,TOE
444,538720.50509,1455406.86306,685.74363,TOE
445,538736.26564,1455433.21594,688.83532,TOE
446,538731.45686,1455459.25026,688.30335,TOE
447,538707.16845,1455481.72110,687.25362,YARD INT
448,538718.32360,1455489.84560,691.74604,MH
449,538695.41081,1455497.31573,688.37615,TOE
450,538678.86315,1455472.70408,686.31244,GS
451,538683.71337,1455512.78427,689.10233,TOE
452,538653.10402,1455502.62294,686.89347,GS
453,538645.39206,1455526.47577,688.23110,GS
454,538665.75139,1455539.83191,691.42310,GS
455,538682.82257,1455522.96904,690.52950,GS
456,538635.08898,1455518.08224,686.81878,GS
457,539084.62889,1454738.59464,683.87222,L
